"","FIPS","V1","DR.Number","Date.Reported","Date.Occurred","Time.Occurred","Area.ID","Area.Name","REPDIST","Crime.Code","Crime.Code.Description","MO.Codes","Victim.Age","Victim.Sex","Victim.Descent","Premise.Code","Premise.Description","Weapon.Used.Code","Weapon.Description","Status.Code","Status.Description","Crime.Code.1","Crime.Code.2","Crime.Code.3","Crime.Code.4","Address","Cross.Street","Location","RPT_DELAY","RPT_DELAY_1DAY","RPT_DELAY_1WEEK","RPT_DELAY_1MONTH","RPT_DELAY_MONTHS","lat","lon","OBJECTID","COUNTY","STATE","POPULATION","SQMI","ID","sourceCoun","ENRICH_FID","aggregatio","HasData","CIVLBFR_CY","EMP_CY","INDAGRI_CY","INDMIN_CY","INDCONS_CY","INDMANU_CY","INDWHTR_CY","INDRTTR_CY","INDTRAN_CY","INDUTIL_CY","INDINFO_CY","INDFIN_CY","INDRE_CY","INDTECH_CY","INDMGMT_CY","INDADMN_CY","INDEDUC_CY","INDHLTH_CY","INDARTS_CY","INDFOOD_CY","INDOTSV_CY","INDPUBL_CY","UNEMP_CY","UNEMPRT_CY","pop.total","pop.male","pop.u20","pop.20.64","pop.o64","pop.married","pop.white","pop.black","pop.native","pop.asian","pop.pacific","pop.latino","occupants.1.5","rent.35.income","occ.units","pop.single.hh","hh.size","no.school","poverty","med.income","pop.no.insur","pop.unempl","vict.white","vict.black","vict.latin","vict.asian"
"3325","06037232400",1151153,171215748,"2017-06-12","2017-06-11",1900,12,"77th Street",1203,121,"RAPE, FORCIBLE","0913 0527 1300 1415 1262 1402",40,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"5100 S  MANHATTAN                    PL","","(33.9964, -118.3101)",1,1,1,1,0,33.9964,-118.3101,"760","Los Angeles","CA","7395",0.43,"1759","US","760","BlockApportionment:US.BlockGroups","1","3175","2939","0","0","226","122","108","440","157","45","42","53","134","103","0","191","133","390","69","365","254","107","236",7.4,7280,51.2,30.2,61.3,8.50000000000001,17.1016483516484,16.8,42.2,0,1.6,0.3,54.1,8.6,63.3,1900,15.5494505494505,3.79,35.9,22.7,35266,10.7,5.2,0,1,0,0
"3326","06037232400",95486,131210502,"2013-04-12","2013-04-12",5,12,"77th Street",1203,121,"RAPE, FORCIBLE","1415 1820 0352 0527 0526 1402",52,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"4900 S  WILTON                       PL","","(33.9988, -118.3149)",0,1,1,1,0,33.9988,-118.3149,"760","Los Angeles","CA","7395",0.43,"1759","US","760","BlockApportionment:US.BlockGroups","1","3175","2939","0","0","226","122","108","440","157","45","42","53","134","103","0","191","133","390","69","365","254","107","236",7.4,7280,51.2,30.2,61.3,8.50000000000001,17.1016483516484,16.8,42.2,0,1.6,0.3,54.1,8.6,63.3,1900,15.5494505494505,3.79,35.9,22.7,35266,10.7,5.2,0,1,0,0
"3327","06037232400",92393,131204819,"2013-01-13","2013-01-12",2200,12,"77th Street",1203,121,"RAPE, FORCIBLE","0913 0516 1415 0527 1409",36,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"1500 W  45TH                         ST","","(34.0028, -118.3056)",1,1,1,1,0,34.0028,-118.3056,"760","Los Angeles","CA","7395",0.43,"1759","US","760","BlockApportionment:US.BlockGroups","1","3175","2939","0","0","226","122","108","440","157","45","42","53","134","103","0","191","133","390","69","365","254","107","236",7.4,7280,51.2,30.2,61.3,8.50000000000001,17.1016483516484,16.8,42.2,0,1.6,0.3,54.1,8.6,63.3,1900,15.5494505494505,3.79,35.9,22.7,35266,10.7,5.2,0,1,0,0
"3328","06037232400",702751,151209054,"2015-03-16","2015-03-14",2230,12,"77th Street",1203,121,"RAPE, FORCIBLE","1251 1259 0515 0527 0913 0902 0603 0361 1409 1415",15,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",121,812,NA,NA,"1600 W  51ST                         ST","","(33.9969, -118.3068)",2,0,1,1,0,33.9969,-118.3068,"760","Los Angeles","CA","7395",0.43,"1759","US","760","BlockApportionment:US.BlockGroups","1","3175","2939","0","0","226","122","108","440","157","45","42","53","134","103","0","191","133","390","69","365","254","107","236",7.4,7280,51.2,30.2,61.3,8.50000000000001,17.1016483516484,16.8,42.2,0,1.6,0.3,54.1,8.6,63.3,1900,15.5494505494505,3.79,35.9,22.7,35266,10.7,5.2,0,0,1,0
"3329","06037232400",1245079,171229436,"2017-12-19","2017-12-15",2100,12,"77th Street",1203,121,"RAPE, FORCIBLE","1259 1251 0527 1261 0913 0522 0537 0526 0540 0507",17,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"1600 W  49TH                         ST","","(33.9992, -118.3068)",4,0,1,1,0,33.9992,-118.3068,"760","Los Angeles","CA","7395",0.43,"1759","US","760","BlockApportionment:US.BlockGroups","1","3175","2939","0","0","226","122","108","440","157","45","42","53","134","103","0","191","133","390","69","365","254","107","236",7.4,7280,51.2,30.2,61.3,8.50000000000001,17.1016483516484,16.8,42.2,0,1.6,0.3,54.1,8.6,63.3,1900,15.5494505494505,3.79,35.9,22.7,35266,10.7,5.2,0,1,0,0
"3330","06037232400",1024652,171204371,"2017-01-05","2016-12-28",1700,12,"77th Street",1203,121,"RAPE, FORCIBLE","1312 1251 1258 0510 0527 0537 0913 1305 1816 0421",12,"F","H",122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,812,NA,NA,"49TH                         ST","WESTERN                      AV","(33.9992, -118.3089)",8,0,0,1,0,33.9992,-118.3089,"760","Los Angeles","CA","7395",0.43,"1759","US","760","BlockApportionment:US.BlockGroups","1","3175","2939","0","0","226","122","108","440","157","45","42","53","134","103","0","191","133","390","69","365","254","107","236",7.4,7280,51.2,30.2,61.3,8.50000000000001,17.1016483516484,16.8,42.2,0,1.6,0.3,54.1,8.6,63.3,1900,15.5494505494505,3.79,35.9,22.7,35266,10.7,5.2,0,0,1,0
"3331","06037232400",917061,161206541,"2016-02-06","2016-02-04",2240,12,"77th Street",1203,121,"RAPE, FORCIBLE","1262 1415",24,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"1800 W  45TH                         ST","","(34.0028, -118.3113)",2,0,1,1,0,34.0028,-118.3113,"760","Los Angeles","CA","7395",0.43,"1759","US","760","BlockApportionment:US.BlockGroups","1","3175","2939","0","0","226","122","108","440","157","45","42","53","134","103","0","191","133","390","69","365","254","107","236",7.4,7280,51.2,30.2,61.3,8.50000000000001,17.1016483516484,16.8,42.2,0,1.6,0.3,54.1,8.6,63.3,1900,15.5494505494505,3.79,35.9,22.7,35266,10.7,5.2,0,1,0,0
"3332","06037232400",493220,141207835,"2014-03-05","2014-03-04",1,12,"77th Street",1213,121,"RAPE, FORCIBLE","1822 1309 0516 0527 1305 1415",28,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"52ND                         ST","WESTERN                      AV","(33.9951, -118.3089)",1,1,1,1,0,33.9951,-118.3089,"760","Los Angeles","CA","7395",0.43,"1759","US","760","BlockApportionment:US.BlockGroups","1","3175","2939","0","0","226","122","108","440","157","45","42","53","134","103","0","191","133","390","69","365","254","107","236",7.4,7280,51.2,30.2,61.3,8.50000000000001,17.1016483516484,16.8,42.2,0,1.6,0.3,54.1,8.6,63.3,1900,15.5494505494505,3.79,35.9,22.7,35266,10.7,5.2,0,1,0,0
"3333","06037232400",97284,131213758,"2013-05-27","2013-05-19",1200,12,"77th Street",1203,121,"RAPE, FORCIBLE","1309 1822 0419 0507 0536 0527 0526",24,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"45TH                         ST","WESTERN                      AV","(34.0028, -118.3089)",8,0,0,1,0,34.0028,-118.3089,"760","Los Angeles","CA","7395",0.43,"1759","US","760","BlockApportionment:US.BlockGroups","1","3175","2939","0","0","226","122","108","440","157","45","42","53","134","103","0","191","133","390","69","365","254","107","236",7.4,7280,51.2,30.2,61.3,8.50000000000001,17.1016483516484,16.8,42.2,0,1.6,0.3,54.1,8.6,63.3,1900,15.5494505494505,3.79,35.9,22.7,35266,10.7,5.2,0,1,0,0
"3334","06037232400",496111,141213008,"2014-05-25","2014-05-24",2000,12,"77th Street",1203,121,"RAPE, FORCIBLE","0429 0444 0510 0512 0522 0527 0537 1238 1402 1822",49,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"1700 W  46TH                         ST","","(34.0019, -118.3089)",1,1,1,1,0,34.0019,-118.3089,"760","Los Angeles","CA","7395",0.43,"1759","US","760","BlockApportionment:US.BlockGroups","1","3175","2939","0","0","226","122","108","440","157","45","42","53","134","103","0","191","133","390","69","365","254","107","236",7.4,7280,51.2,30.2,61.3,8.50000000000001,17.1016483516484,16.8,42.2,0,1.6,0.3,54.1,8.6,63.3,1900,15.5494505494505,3.79,35.9,22.7,35266,10.7,5.2,0,1,0,0
"3335","06037232400",113104,151207807,"2015-02-23","2010-07-04",2000,12,"77th Street",1203,121,"RAPE, FORCIBLE","1251 1258 1259 0536 0537 0527 0558",16,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",121,812,NA,NA,"5100 S  GRAMERCY                     PL","","(33.9969, -118.3138)",1695,0,0,0,1,33.9969,-118.3138,"760","Los Angeles","CA","7395",0.43,"1759","US","760","BlockApportionment:US.BlockGroups","1","3175","2939","0","0","226","122","108","440","157","45","42","53","134","103","0","191","133","390","69","365","254","107","236",7.4,7280,51.2,30.2,61.3,8.50000000000001,17.1016483516484,16.8,42.2,0,1.6,0.3,54.1,8.6,63.3,1900,15.5494505494505,3.79,35.9,22.7,35266,10.7,5.2,0,1,0,0
"3336","06037232400",499804,141219392,"2014-08-29","2014-08-29",200,12,"77th Street",1203,121,"RAPE, FORCIBLE","0527 1205",28,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",121,NA,NA,NA,"1700 W  49TH                         ST","","(33.999, -118.3089)",0,1,1,1,0,33.999,-118.3089,"760","Los Angeles","CA","7395",0.43,"1759","US","760","BlockApportionment:US.BlockGroups","1","3175","2939","0","0","226","122","108","440","157","45","42","53","134","103","0","191","133","390","69","365","254","107","236",7.4,7280,51.2,30.2,61.3,8.50000000000001,17.1016483516484,16.8,42.2,0,1.6,0.3,54.1,8.6,63.3,1900,15.5494505494505,3.79,35.9,22.7,35266,10.7,5.2,0,0,1,0
"3337","06037232400",495096,141211322,"2014-04-24","2013-09-01",5,12,"77th Street",1203,121,"RAPE, FORCIBLE","1822 1309 0908 0537 0535 1259 1251 0527",14,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"WESTERN                      AV","50TH                         ST","(33.9983, -118.3089)",235,0,0,0,1,33.9983,-118.3089,"760","Los Angeles","CA","7395",0.43,"1759","US","760","BlockApportionment:US.BlockGroups","1","3175","2939","0","0","226","122","108","440","157","45","42","53","134","103","0","191","133","390","69","365","254","107","236",7.4,7280,51.2,30.2,61.3,8.50000000000001,17.1016483516484,16.8,42.2,0,1.6,0.3,54.1,8.6,63.3,1900,15.5494505494505,3.79,35.9,22.7,35266,10.7,5.2,0,1,0,0
"3338","06037232500",502980,141224792,"2014-11-15","2014-11-15",500,12,"77th Street",1213,121,"RAPE, FORCIBLE","1415 1822 0527",48,"F","B",505,"MOTEL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,998,NA,NA,"54TH","WESTERN","(33.9933, -118.3089)",0,1,1,1,0,33.9933,-118.3089,"761","Los Angeles","CA","4554",0.3,"1760","US","761","BlockApportionment:US.BlockGroups","1","1860","1684","25","0","140","46","27","187","55","0","0","0","0","135","0","210","69","197","25","316","215","37","176",9.5,4762,49,26.3,62.9,10.8,17.5766484670307,30.8,29.2,0.2,0,0.6,71.4,7.9,68.4,1359,12.7257454850903,3.54,52.1,36,31280,16.3,9.5,0,1,0,0
"3339","06037232500",918731,161209760,"2016-03-22","2016-02-03",1200,12,"77th Street",1213,121,"RAPE, FORCIBLE","1251 1259 1309 0533 0537",15,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,812,NA,NA,"5500    DENKER                       AV","","(33.9921, -118.3108)",48,0,0,0,1,33.9921,-118.3108,"761","Los Angeles","CA","4554",0.3,"1760","US","761","BlockApportionment:US.BlockGroups","1","1860","1684","25","0","140","46","27","187","55","0","0","0","0","135","0","210","69","197","25","316","215","37","176",9.5,4762,49,26.3,62.9,10.8,17.5766484670307,30.8,29.2,0.2,0,0.6,71.4,7.9,68.4,1359,12.7257454850903,3.54,52.1,36,31280,16.3,9.5,0,1,0,0
"3340","06037232500",1260304,151204966,"2015-01-15","2014-12-22",2300,12,"77th Street",1213,121,"RAPE, FORCIBLE","0360 0503 0515 0522 0552 1251 1258 1309",NA,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",121,812,NA,NA,"1700 W  55TH                         ST","","(33.9924, -118.3068)",24,0,0,1,0,33.9924,-118.3068,"761","Los Angeles","CA","4554",0.3,"1760","US","761","BlockApportionment:US.BlockGroups","1","1860","1684","25","0","140","46","27","187","55","0","0","0","0","135","0","210","69","197","25","316","215","37","176",9.5,4762,49,26.3,62.9,10.8,17.5766484670307,30.8,29.2,0.2,0,0.6,71.4,7.9,68.4,1359,12.7257454850903,3.54,52.1,36,31280,16.3,9.5,0,0,1,0
"3341","06037232500",1260303,151204965,"2015-01-15","2011-01-15",2300,12,"77th Street",1213,121,"RAPE, FORCIBLE","0360 0522 0527 0552 1251 1258 1309",12,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",121,812,NA,NA,"1700 W  55TH                         ST","","(33.9924, -118.3068)",1461,0,0,0,1,33.9924,-118.3068,"761","Los Angeles","CA","4554",0.3,"1760","US","761","BlockApportionment:US.BlockGroups","1","1860","1684","25","0","140","46","27","187","55","0","0","0","0","135","0","210","69","197","25","316","215","37","176",9.5,4762,49,26.3,62.9,10.8,17.5766484670307,30.8,29.2,0.2,0,0.6,71.4,7.9,68.4,1359,12.7257454850903,3.54,52.1,36,31280,16.3,9.5,0,0,1,0
"3342","06037232500",490912,141200642,"2014-04-15","2014-04-11",200,12,"77th Street",1213,121,"RAPE, FORCIBLE","1402 0425 0407 0416 0507 0421 0527 0525 0413 0526",26,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",302,"BLUNT INSTRUMENT","AA","Adult Arrest",121,998,NA,NA,"5700 S  GRAMERCY                     PL","","(33.991, -118.3138)",4,0,1,1,0,33.991,-118.3138,"761","Los Angeles","CA","4554",0.3,"1760","US","761","BlockApportionment:US.BlockGroups","1","1860","1684","25","0","140","46","27","187","55","0","0","0","0","135","0","210","69","197","25","316","215","37","176",9.5,4762,49,26.3,62.9,10.8,17.5766484670307,30.8,29.2,0.2,0,0.6,71.4,7.9,68.4,1359,12.7257454850903,3.54,52.1,36,31280,16.3,9.5,1,0,0,0
"3343","06037232500",1260302,151204964,"2015-01-15","2011-01-15",2300,12,"77th Street",1213,121,"RAPE, FORCIBLE","0360 0522 0527 0552 1251 1259 1309",15,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",121,812,NA,NA,"1700 W  55TH                         ST","","(33.9924, -118.3068)",1461,0,0,0,1,33.9924,-118.3068,"761","Los Angeles","CA","4554",0.3,"1760","US","761","BlockApportionment:US.BlockGroups","1","1860","1684","25","0","140","46","27","187","55","0","0","0","0","135","0","210","69","197","25","316","215","37","176",9.5,4762,49,26.3,62.9,10.8,17.5766484670307,30.8,29.2,0.2,0,0.6,71.4,7.9,68.4,1359,12.7257454850903,3.54,52.1,36,31280,16.3,9.5,0,0,1,0
"3344","06037232500",1260301,151204949,"2015-01-15","2013-01-01",2200,12,"77th Street",1213,121,"RAPE, FORCIBLE","1258 1251 0552 0527 1415",11,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",121,812,NA,NA,"1700 W  55TH                         ST","","(33.9924, -118.3068)",744,0,0,0,1,33.9924,-118.3068,"761","Los Angeles","CA","4554",0.3,"1760","US","761","BlockApportionment:US.BlockGroups","1","1860","1684","25","0","140","46","27","187","55","0","0","0","0","135","0","210","69","197","25","316","215","37","176",9.5,4762,49,26.3,62.9,10.8,17.5766484670307,30.8,29.2,0.2,0,0.6,71.4,7.9,68.4,1359,12.7257454850903,3.54,52.1,36,31280,16.3,9.5,0,0,1,0
"3345","06037232500",704066,151211590,"2015-04-22","2015-04-20",100,12,"77th Street",1213,121,"RAPE, FORCIBLE","0444 1415 0527 0512 0537 1262 1206 0381 0510 2002",24,"F","H",505,"MOTEL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"5500 S  WESTERN                      AV","","(33.9924, -118.3089)",2,0,1,1,0,33.9924,-118.3089,"761","Los Angeles","CA","4554",0.3,"1760","US","761","BlockApportionment:US.BlockGroups","1","1860","1684","25","0","140","46","27","187","55","0","0","0","0","135","0","210","69","197","25","316","215","37","176",9.5,4762,49,26.3,62.9,10.8,17.5766484670307,30.8,29.2,0.2,0,0.6,71.4,7.9,68.4,1359,12.7257454850903,3.54,52.1,36,31280,16.3,9.5,0,0,1,0
"3346","06037232500",495095,141211321,"2014-04-29","2013-06-01",5,12,"77th Street",1213,121,"RAPE, FORCIBLE","1822 0536 0542 1018 0510 0515 0507 0342 1259 0527",14,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"54TH                         ST","GRAMERCY                     PL","(33.9933, -118.3138)",332,0,0,0,1,33.9933,-118.3138,"761","Los Angeles","CA","4554",0.3,"1760","US","761","BlockApportionment:US.BlockGroups","1","1860","1684","25","0","140","46","27","187","55","0","0","0","0","135","0","210","69","197","25","316","215","37","176",9.5,4762,49,26.3,62.9,10.8,17.5766484670307,30.8,29.2,0.2,0,0.6,71.4,7.9,68.4,1359,12.7257454850903,3.54,52.1,36,31280,16.3,9.5,0,1,0,0
"3347","06037232500",498028,141216285,"2014-07-13","2014-07-13",900,12,"77th Street",1213,121,"RAPE, FORCIBLE","1820 0542 0408 0526 0416 0508 0527 0516",23,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"SLAUSON                      AV","WESTERN                      AV","(33.9892, -118.3089)",0,1,1,1,0,33.9892,-118.3089,"761","Los Angeles","CA","4554",0.3,"1760","US","761","BlockApportionment:US.BlockGroups","1","1860","1684","25","0","140","46","27","187","55","0","0","0","0","135","0","210","69","197","25","316","215","37","176",9.5,4762,49,26.3,62.9,10.8,17.5766484670307,30.8,29.2,0.2,0,0.6,71.4,7.9,68.4,1359,12.7257454850903,3.54,52.1,36,31280,16.3,9.5,0,1,0,0
"3348","06037232500",93915,131207565,"2013-02-27","2013-02-01",2359,12,"77th Street",1213,121,"RAPE, FORCIBLE","1822 0547 0408 0527 0542 0525",41,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"WESTERN                      AV","SLAUSON                      AV","(33.9892, -118.3089)",26,0,0,1,0,33.9892,-118.3089,"761","Los Angeles","CA","4554",0.3,"1760","US","761","BlockApportionment:US.BlockGroups","1","1860","1684","25","0","140","46","27","187","55","0","0","0","0","135","0","210","69","197","25","316","215","37","176",9.5,4762,49,26.3,62.9,10.8,17.5766484670307,30.8,29.2,0.2,0,0.6,71.4,7.9,68.4,1359,12.7257454850903,3.54,52.1,36,31280,16.3,9.5,0,1,0,0
"3349","06037232500",101941,131221782,"2013-09-25","2013-08-23",2000,12,"77th Street",1213,121,"RAPE, FORCIBLE","2000 1206 0408 0401 0444 0527 0381 0448 0507 0319",28,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"1700 W  56TH                         ST","","(33.9915, -118.3067)",33,0,0,0,1,33.9915,-118.3067,"761","Los Angeles","CA","4554",0.3,"1760","US","761","BlockApportionment:US.BlockGroups","1","1860","1684","25","0","140","46","27","187","55","0","0","0","0","135","0","210","69","197","25","316","215","37","176",9.5,4762,49,26.3,62.9,10.8,17.5766484670307,30.8,29.2,0.2,0,0.6,71.4,7.9,68.4,1359,12.7257454850903,3.54,52.1,36,31280,16.3,9.5,0,1,0,0
"3350","06037232500",1084852,171217508,"2017-07-05","2017-07-05",1200,12,"77th Street",1213,121,"RAPE, FORCIBLE","0448 1251 0522 0503 0543 0558 0510 0532 1258 0515",12,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,812,NA,NA,"1600 W  54TH                         ST","","(33.9933, -118.3046)",0,1,1,1,0,33.9933,-118.3046,"761","Los Angeles","CA","4554",0.3,"1760","US","761","BlockApportionment:US.BlockGroups","1","1860","1684","25","0","140","46","27","187","55","0","0","0","0","135","0","210","69","197","25","316","215","37","176",9.5,4762,49,26.3,62.9,10.8,17.5766484670307,30.8,29.2,0.2,0,0.6,71.4,7.9,68.4,1359,12.7257454850903,3.54,52.1,36,31280,16.3,9.5,0,0,1,0
"3351","06037232500",221689,121217055,"2012-07-08","2012-07-06",700,12,"77th Street",1213,121,"RAPE, FORCIBLE","1402 0416 0522 0527 0342",18,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"54TH","DENKER","(33.9933, -118.3046)",2,0,1,1,0,33.9933,-118.3046,"761","Los Angeles","CA","4554",0.3,"1760","US","761","BlockApportionment:US.BlockGroups","1","1860","1684","25","0","140","46","27","187","55","0","0","0","0","135","0","210","69","197","25","316","215","37","176",9.5,4762,49,26.3,62.9,10.8,17.5766484670307,30.8,29.2,0.2,0,0.6,71.4,7.9,68.4,1359,12.7257454850903,3.54,52.1,36,31280,16.3,9.5,0,1,0,0
"3352","06037232500",1198890,171224703,"2017-10-11","2017-10-11",820,12,"77th Street",1213,121,"RAPE, FORCIBLE","0501 0421 1822 0400 1402",35,"F","B",122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"51ST                         ST","VERMONT                      AV","(33.9921, -118.3108)",0,1,1,1,0,33.9921,-118.3108,"761","Los Angeles","CA","4554",0.3,"1760","US","761","BlockApportionment:US.BlockGroups","1","1860","1684","25","0","140","46","27","187","55","0","0","0","0","135","0","210","69","197","25","316","215","37","176",9.5,4762,49,26.3,62.9,10.8,17.5766484670307,30.8,29.2,0.2,0,0.6,71.4,7.9,68.4,1359,12.7257454850903,3.54,52.1,36,31280,16.3,9.5,0,1,0,0
"3353","06037232500",322823,161200613,"2016-03-11","2012-01-01",1,12,"77th Street",1213,121,"RAPE, FORCIBLE","1258 1261 0554 0527 0522 0503 0510 0914",12,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","JA","Juv Arrest",121,812,NA,NA,"1700 W  55TH                         ST","","(33.9924, -118.3068)",1531,0,0,0,1,33.9924,-118.3068,"761","Los Angeles","CA","4554",0.3,"1760","US","761","BlockApportionment:US.BlockGroups","1","1860","1684","25","0","140","46","27","187","55","0","0","0","0","135","0","210","69","197","25","316","215","37","176",9.5,4762,49,26.3,62.9,10.8,17.5766484670307,30.8,29.2,0.2,0,0.6,71.4,7.9,68.4,1359,12.7257454850903,3.54,52.1,36,31280,16.3,9.5,0,0,1,0
"3354","06037232500",100561,131219479,"2013-08-20","2013-08-19",500,12,"77th Street",1213,121,"RAPE, FORCIBLE","1822 0342 1309 0500 1402 0537",29,"F","B",501,"SINGLE FAMILY DWELLING",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",121,NA,NA,NA,"53RD                         ST","WESTERN                      AV","(33.9942, -118.3089)",1,1,1,1,0,33.9942,-118.3089,"761","Los Angeles","CA","4554",0.3,"1760","US","761","BlockApportionment:US.BlockGroups","1","1860","1684","25","0","140","46","27","187","55","0","0","0","0","135","0","210","69","197","25","316","215","37","176",9.5,4762,49,26.3,62.9,10.8,17.5766484670307,30.8,29.2,0.2,0,0.6,71.4,7.9,68.4,1359,12.7257454850903,3.54,52.1,36,31280,16.3,9.5,0,1,0,0
"3355","06037232600",702953,151209504,"2015-03-20","2015-02-06",1100,12,"77th Street",1215,121,"RAPE, FORCIBLE","2000 1814 1206 0507 0519 0527 0515",34,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"1000 W  57TH                         ST","","(33.9905, -118.2915)",42,0,0,0,1,33.9905,-118.2915,"762","Los Angeles","CA","6403",0.31,"1761","US","762","BlockApportionment:US.BlockGroups","1","2888","2653","13","0","260","189","46","365","155","0","6","14","65","69","0","419","219","365","21","225","166","56","235",8.1,6073,45.9,33.5,58.9,7.59999999999999,13.1401284373456,22.3,27.3,0.8,0.6,0,71.7,7.8,71.3,1799,13.0248641528075,3.42,36.3,37.4,27388,4.1,6.8,0,0,1,0
"3356","06037232600",225929,121224384,"2012-10-23","2012-09-01",1800,12,"77th Street",1215,121,"RAPE, FORCIBLE","1814 1259 1251 0527",16,"F","H",501,"SINGLE FAMILY DWELLING",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",121,NA,NA,NA,"1100 W  55TH                         ST","","(33.9923, -118.2937)",52,0,0,0,1,33.9923,-118.2937,"762","Los Angeles","CA","6403",0.31,"1761","US","762","BlockApportionment:US.BlockGroups","1","2888","2653","13","0","260","189","46","365","155","0","6","14","65","69","0","419","219","365","21","225","166","56","235",8.1,6073,45.9,33.5,58.9,7.59999999999999,13.1401284373456,22.3,27.3,0.8,0.6,0,71.7,7.8,71.3,1799,13.0248641528075,3.42,36.3,37.4,27388,4.1,6.8,0,0,1,0
